Team.Name,College,City,State,Category1,Category2,Category3,Known.Repeat,Trophic.Group
Beavers,Babson ,Wellesley,MA,Animal,Mammal,Rodent,,herbivore
Beavers,Bemidji State ,Bemidji,MN,Animal,Mammal,Rodent,,herbivore
Beavers,Bluffton ,Bluffton,OH,Animal,Mammal,Rodent,,herbivore
Beavers,Buena Vista ,Storm Lake,IA,Animal,Mammal,Rodent,,herbivore
Beavers,Caltech ,Pasadena,CA,Animal,Mammal,Rodent,,herbivore
Beavers,CCNY ,New York,NY,Animal,Mammal,Rodent,,herbivore
Beavers,Champlain ,Burlington,VT,Animal,Mammal,Rodent,,herbivore
Beavers,Maine-Farmington ,Farmington,ME,Animal,Mammal,Rodent,,herbivore
Beavers,Minot State ,Minot,ND,Animal,Mammal,Rodent,,herbivore
Beavers,Oregon State ,Corvallis,OR,Animal,Mammal,Rodent,,herbivore
Beavers,Los Angeles Trade-Technical College,Los Angeles,CA,Animal,Mammal,Rodent,,herbivore
Black Squirrels,Haverford ,Haverford,PA,Animal,Mammal,Rodent,,herbivore
Golden Gophers,Minnesota ,Minneapolis,MN,Animal,Mammal,Rodent,,herbivore
Gophers,Goucher College ,Towson,MD,Animal,Mammal,Rodent,,herbivore
Jackrabbits,South Dakota State University ,Brookings,SD,Animal,Mammal,Rodent,,herbivore
Lemmings,Bryant & Stratton-Cleveland ,Cleveland,OH,Animal,Mammal,Rodent,,herbivore
Squirrels,Mary Baldwin College ,Staunton,VA,Animal,Mammal,Rodent,,herbivore
Squirrels,Union ,Richmond,VA,Animal,Mammal,Rodent,,herbivore
Bobcats,Bates ,Lewiston,ME,Animal,Mammal,Small Cat,,carnivore
Bobcats,Bryant & Stratton College ,Syracuse/Buffalo,NY,Animal,Mammal,Small Cat,,carnivore
Bobcats,College of the Ozarks ,Point Lookout,MO,Animal,Mammal,Small Cat,,carnivore
Bobcats,Frostburg State ,Frostburg,MD,Animal,Mammal,Small Cat,,carnivore
Bobcats,Georgia College ,Milledgeville,GA,Animal,Mammal,Small Cat,,carnivore
Bobcats,Lees-McRae ,Banner Elk,NC,Animal,Mammal,Small Cat,,carnivore
Bobcats,Montana State ,Bozeman,MT,Animal,Mammal,Small Cat,,carnivore
Bobcats,Ohio ,Athens,OH,Animal,Mammal,Small Cat,,carnivore
Bobcats,Peru State ,Peru,NE,Animal,Mammal,Small Cat,,carnivore
Bobcats,Pittsburgh - Greensburg ,Greensburg,PA,Animal,Mammal,Small Cat,,carnivore
Bobcats,Quinnipiac ,Hamden,CT,Animal,Mammal,Small Cat,,carnivore
Bobcats,St. Thomas ,Miami,FL,Animal,Mammal,Small Cat,,carnivore
Bobcats,Texas State ,San Marcos,TX,Animal,Mammal,Small Cat,,carnivore
Bobcats,UC Merced ,Merced,CA,Animal,Mammal,Small Cat,,carnivore
Bobcats,West Virginia Wesleyan ,Buckhannon,WV,Animal,Mammal,Small Cat,,carnivore
Lynx,Lesley ,Cambridge,MA,Animal,Mammal,Small Cat,,carnivore
Lynx,Lindenwood ,Belleville,IL,Animal,Mammal,Small Cat,,carnivore
Lynx,Rhodes ,Memphis,TN,Animal,Mammal,Small Cat,,carnivore
Ocelots,Schoolcraft College ,Garden City,MI,Animal,Mammal,Small Cat,,carnivore
Ocelots,Texas - Brownsville,Brownsville,TX,Animal,Mammal,Small Cat,,carnivore
Badgers,Johnson State,Johnson,VT,Animal,Mammal,Weasel,,omnivore
Badgers,Snow,Ephraim,UT,Animal,Mammal,Weasel,,omnivore
Badgers,Spring Hill,Mobile,AL,Animal,Mammal,Weasel,,omnivore
Badgers,Wisconsin-Madison ,Madison,WI,Animal,Mammal,Weasel,,omnivore
Otters,Cal State Monterey Bay ,Marina/Seaside,CA,Animal,Mammal,Weasel,,carnivore
Wolverines,Grove City College ,Grove City,PA,Animal,Mammal,Weasel,,carnivore
Wolverines,Michigan ,Ann Arbor,MI,Animal,Mammal,Weasel,,carnivore
Wolverines,Utah Valley ,Orem,UT,Animal,Mammal,Weasel,,carnivore
Wolverines,Wesley College,Dover,DE,Animal,Mammal,Weasel,,carnivore
Lobos,New Mexico ,Albuquerque,NM,Animal,Mammal,Wolf,,carnivore
Prairie Wolves,Nebraska Wesleyan,Lincoln,NE,Animal,Mammal,Wolf,,carnivore
Red Wolves,Arkansas State ,Jonesboro,AR,Animal,Mammal,Wolf,,carnivore
Red Wolves,Indiana University East ,Richmond,IN,Animal,Mammal,Wolf,,carnivore
Seawolves,Alaska - Anchorage ,Anchorage,AK,Animal,Mammal,Wolf,,carnivore
Seawolves,Cal State Sonoma,Sonoma,CA,Animal,Mammal,Wolf,,carnivore
Seawolves,SUNY Stony Brook ,Stony Brook,NY,Animal,Mammal,Wolf,,carnivore
Thunder Wolves,Colorado State - Pueblo ,Pueblo,CO,Animal,Mammal,Wolf,,carnivore
Timberwolves,Northwood ,Midland,MI,Animal,Mammal,Wolf,,carnivore
Wolf Pack,"Keuka College, New York ",Keuka Park,NY,Animal,Mammal,Wolf,,carnivore
Wolf Pack,Loyola New Orleans ,New Orleans,LA,Animal,Mammal,Wolf,,carnivore
Wolf Pack,Nevada ,Reno,NV,Animal,Mammal,Wolf,,carnivore
Wolf Pack,North Carolina State ,Raleigh,NC,Animal,Mammal,Wolf,,carnivore
Wolves,Cardinal Stritch University ,Milwaukee,WI,Animal,Mammal,Wolf,,carnivore
Wolves,Cheyney University ,Cheyney,PA,Animal,Mammal,Wolf,,carnivore
Wolves,Newberry College ,Newberry,SC,Animal,Mammal,Wolf,,carnivore
Wolves,Northern State University ,Aberdeen,SD,Animal,Mammal,Wolf,,carnivore
Wolves,University of West Georgia ,Carrollton,GA,Animal,Mammal,Wolf,,carnivore
Wolves,West Georgia,Carrollton,GA,Animal,Mammal,Wolf,,carnivore
Wolves,Western Oregon University ,Monmouth,OR,Animal,Mammal,Wolf,,carnivore
Caimans,Hostos Community College ,Bronx,NY,Animal,Reptile,Crocodilian,,carnivore
Gators,Allegheny ,Meadville,PA,Animal,Reptile,Crocodilian,,carnivore
Gators,Cal State San Francisco,San Francisco,CA,Animal,Reptile,Crocodilian,,carnivore
Gators,Florida ,Gainesville,FL,Animal,Reptile,Crocodilian,,carnivore
Gators,Houston–Downtown ,Houston,TX,Animal,Reptile,Crocodilian,,carnivore
Gators,Pine Manor College, Chestnut Hill,MA,Animal,Reptile,Crocodilian,,carnivore
Gila Monsters,Eastern Arizona ,Thatcher,AZ,Animal,Reptile,Gila Monster,,carnivore
Cobras,Coker ,Hartsville,SC,Animal,Reptile,Snake,,carnivore
Cobras,Virginia Intermont ,Bristol,VA,Animal,Reptile,Snake,,carnivore
Moccasins,Florida Southern College ,Lakeland,FL,Animal,Reptile,Snake,,carnivore
Rattlers,Florida A&M ,Tallahassee,FL,Animal,Reptile,Snake,,carnivore
Rattlers,St. Mary's ,San Antonio,TX,Animal,Reptile,Snake,,carnivore
Rattlers,Wisconsin–Rock County ,Janesville,WI,Animal,Reptile,Snake,,carnivore
Terrapins,Maryland ,College Park,MD,Animal,Reptile,Turtle,,omnivore
Angels,Meredith,Raleigh,NC,Mythic Creature,Angel,,,
Blue Angels,Kaskaskia ,Kaskaskia,IL,Mythic Creature,Angel,,yes,
Blue Angels,Mount Mary ,Milwaukee,WI,Mythic Creature,Angel,,,
Blue Angels,New Rochelle ,New Rochelle,NY,Mythic Creature,Angel,,,
Blue Demons,DePaul ,Chicago,IL,Mythic Creature,Devil or Demon,,,
Blue Devils,Kaskaskia ,Kaskaskia,IL,Mythic Creature,Devil or Demon,,yes,
Blue Devils,Central Connecticut ,New Britain,CT,Mythic Creature,Devil or Demon,,,
Blue Devils,Dillard ,New Orleans,LA,Mythic Creature,Devil or Demon,,,
Blue Devils,Duke ,Durham,NC,Mythic Creature,Devil or Demon,,,
Blue Devils,Kansas City Kansas CC ,Kansas City,KS,Mythic Creature,Devil or Demon,,,
Blue Devils,Lawrence Tech ,Southfield,MI,Mythic Creature,Devil or Demon,,,
Blue Devils,SUNY Fredonia ,Fredonia,NY,Mythic Creature,Devil or Demon,,,
Blue Devils,Wisconsin–Manitowoc ,Manitowoc,WI,Mythic Creature,Devil or Demon,,,
Blue Devils,Wisconsin–Stout ,Menomonie,WI,Mythic Creature,Devil or Demon,,,
Delta Devils,Mississippi Valley State ,Itta Bena,MS,Mythic Creature,Devil or Demon,,,
Demon Deacons,Wake Forest ,Winston-Salem,NC,Mythic Creature,Devil or Demon,,,
Demons,Northwestern State ,Natchitoches,LA,Mythic Creature,Devil or Demon,,,
Devils,Fairleigh Dickinson Florham,Florham,NJ,Mythic Creature,Devil or Demon,,,
Devils,USciences ,Philadelphia,PA,Mythic Creature,Devil or Demon,,,
Red Devils,Allen,Iola,KS,Mythic Creature,Devil or Demon,,,
Red Devils,Dickinson ,Carlisle,PA,Mythic Creature,Devil or Demon,,,
Sea Devils,Cape Fear Community College ,Wilmington,NC,Mythic Creature,Devil or Demon,,,
Sun Devils,Arizona State ,Tempe,AZ,Mythic Creature,Devil or Demon,,,
Blue Dragons,Hutchinson ,Hutchinson,KS,Mythic Creature,Dragon,,,
Dragons,Drexel ,Philadelphia,PA,Mythic Creature,Dragon,,,
Dragons,Minnesota State-Moorhead ,Moorhead,MN,Mythic Creature,Dragon,,,
Dragons,Tiffin University ,Tiffin,OH,Mythic Creature,Dragon,,,
Red Dragons,SUNY Cortland ,Cortland,NY,Mythic Creature,Dragon,,,
Red Dragons,SUNY Oneonta ,Oneonta,NY,Mythic Creature,Dragon,,,
Wyverns,Quinsigamond ,Worcester,MA,Mythic Creature,Dragon,,,
Golden Griffins,Canisius ,Buffalo,NY,Mythic Creature,Griffin,,,
Griffins,Reed,Portland,OR,Mythic Creature,Griffin,,,
Griffins,Chestnut Hill College ,Philadelphia,PA,Mythic Creature,Griffin,,,
Griffins,Gwynedd-Mercy College ,Gwynedd Valley,PA,Mythic Creature,Griffin,,,
Griffins,Seton Hill ,Greensburg,PA,Mythic Creature,Griffin,,,
Griffins,Westminster ,Salt Lake City,UT,Mythic Creature,Griffin,,,
Griffons,Missouri Western State University ,Saint Joseph,MO,Mythic Creature,Griffin,,,
Billikens,Saint Louis ,St. Louis,MO,Mythic Creature,Other,,,
Centaurs,Purdue North Central ,Westville,IN,Mythic Creature,Other,,,
Gorloks,Webster ,St. Louis,MO,Mythic Creature,Other,,,
Sasquatch,Community Colleges of Spokane ,Spokane,WA,Mythic Creature,Other,,,
Spirits,Salem College ,Winston-Salem,NC,Mythic Creature,Other,,,
Spirits,Wisconsin–Baraboo/Sauk County ,Baraboo,WI,Mythic Creature,Other,,,
Trolls,Trinity Christian College ,Palos Heights,IL,Mythic Creature,Other,,,
Valkyries,Converse ,Spartanburg,SC,Mythic Creature,Other,,,
Phoenix,Elon ,Elon,NC,Mythic Creature,Phoenix,,,
Phoenix,Olin ,Needham,MA,Mythic Creature,Phoenix,,,
Phoenix,Swarthmore ,Swarthmore,PA,Mythic Creature,Phoenix,,,
Phoenix,Wisconsin–Green Bay,Green Bay,WI,Mythic Creature,Phoenix,,,
Thunderbirds,Casper College ,Casper,WY,Mythic Creature,Thunderbird,,,
Thunderbirds,Cloud County Community College ,Concordia,KS,Mythic Creature,Thunderbird,,,
Thunderbirds,New Mexico Junior College ,Hobbs,NM,Mythic Creature,Thunderbird,,,
Thunderbirds,Southern Utah ,Cedar City,UT,Mythic Creature,Thunderbird,,,
Thunderbirds,United Tribes Technical College ,Bismarck,ND,Mythic Creature,Thunderbird,,,
Comets,Mayville State ,Mayville,ND,Other,Celestial,,,
Comets,Olivet ,Olivet,MI,Other,Celestial,,,
Comets,Pillsbury Baptist ,Owatonna,MN,Other,Celestial,,,
Comets,Texas - Dallas ,Dallas,TX,Other,Celestial,,,
Golden Suns,Arkansas Tech University ,Russellville,AR,Other,Celestial,,yes,
Northern Lights,Montana State University–Northern ,Havre,MT,Other,Celestial,,,
Prairie Stars,University of Illinois Springfield ,Springfield,IL,Other,Celestial,,,
Stars,Oklahoma City University ,Oklahoma City,OK,Other,Celestial,,,
Stars,Stephens ,Columbia,MO,Other,Celestial,,,
Suns,Cedar Valley College,Lancaster,TX,Other,Celestial,,,
Flying Fleet,Erskine College ,Due West,SC,Other,Collective Noun,,,
Pride,Greensboro ,Greensboro,NC,Other,Collective Noun,,,
Pride,Hofstra ,Hempstead,NY,Other,Collective Noun,,,
Pride,Springfield College ,Springfield,MA,Other,Collective Noun,,,
Pride,Widener ,Chester,PA,Other,Collective Noun,,,
Surge,Cincinnati State Technical & Community College ,Cincinnati,OH,Other,Collective Noun,,,
Thundering Herd,Marshall ,Huntington,WV,Other,Collective Noun,,,
Tribe,College of William and Mary ,Williamsburg,VA,Other,Collective Noun,,,
Big Green,Dartmouth ,Hanover,NH,Other,Color,,,
Big Red,Cornell ,Ithaca,NY,Other,Color,,,
Big Red,Denison ,Granville,OH,Other,Color,,,
Big Blue,Millikin ,Decatur,IL,Other,Color,,,
Big Blues,Bluefield State ,Bluefield,WV,Other,Color,,,
Blue,Wellesley ,Wellesley,MA,Other,Color,,,
Blue Hose,Presbyterian ,Clinton,SC,Other,Color,,,
Blue Streaks,John Carroll ,Cleveland,OH,Other,Color,,,
Blueboys and Lady Blues,Illinois College ,Jacksonville,IL,Other,Color,,,
Blues,Mississippi University for Women ,Columbus,MS,Other,Color,,,
Bluewave,Florida State College at Jacksonville ,Jacksonville,FL,Other,Color,,,
Blugolds,Wisconsin–Eau Claire ,Eau Claire,WI,Other,Color,,,
Cardinal,Stanford ,Palo Alto,CA,Other,Color,,,
Crimson,Harvard ,Cambridge,MA,Other,Color,,,
Crimson Tide,Alabama ,Tuscaloosa,AL,Other,Color,,,
Golden Flashes,Kent State ,Kent,OH,Other,Color,,,
Green Terror,McDaniel ,Westminster,MD,Other,Color,,,
Green Wave,Tulane ,New Orleans,LA,Other,Color,,,
Maroons,Chicago ,Chicago,IL,Other,Color,,,
Maroons,Roanoke ,Salem,VA,Other,Color,,,
Mean Green,North Texas ,Denton,TX,Other,Color,,,
Orange,Syracuse ,Syracuse,NY,Other,Color,,,
Purple Aces,Evansville ,Evansville,IN,Other,Color,,,
Red Flash,Saint Francis ,Loretto,PA,Other,Color,,,
Red Men,Carthage College ,Kenosha,WI,Other,Color,,,
Red Storm,Dixie State ,St. George,UT,Other,Color,,,
Red Storm,Rio Grande ,Rio Grande,OH,Other,Color,,,
Red Storm,Southern Nazarene ,Bethany,OK,Other,Color,,,
Red Storm,St. John's ,Jamaica,NY,Other,Color,,,
Reddies and Lady Reddies,Henderson State University,Arkadelphia,AR,Other,Color,,,
Scarlet Wave,"Ohio State University, Marion Campus",Marion,OH,Other,Color,,,
Violets,New York University,New York,NY,Other,Color,,,
Beacons,Northwest Christian,Eugene,OR,Other,Fire or Light,,,
Beacons,UMass Boston,Boston,MA,Other,Fire or Light,,,
Fire,Southeastern University ,Lakeland,FL,Other,Fire or Light,,,
Flames,Illinois - Chicago,Chicago,IL,Other,Fire or Light,,,
Flames,Lee ,Cleveland,TN,Other,Fire or Light,,,
Flames,Liberty ,Lynchburg,VA,Other,Fire or Light,,,
Inferno,Alverno ,Milwaukee,WI,Other,Fire or Light,,,
Lasers,Lasell ,Newton,MA,Other,Fire or Light,,,
Lazers,Onondaga Community College ,Syracuse,NY,Other,Fire or Light,,,
Prairie Fire,Knox ,Galesburg,IL,Other,Fire or Light,,,
Chanticleers,Coastal Carolina ,Conway,SC,Other,Folklore,,,
Little Johns,Abington ,Abington,PA,Other,Folklore,,,
Samsons,Gogebic Community College ,Ironwood,MI,Other,Folklore,,,
Vulcans,California University of Pennsylvania ,California,PA,Other,Folklore,,,
Vulcans,Hawai?i-Hilo ,Hilo,HI,Other,Folklore,,,
Ephs,Williams ,Williamstown,MA,Other,Founder's Name,,,
Ichabods,Washburn ,Topeka,KS,Other,Founder's Name,,,
Lord Jeffs,Amherst College ,Amherst,MA,Other,Founder's Name,,,
Pomeroys,Saint Mary-of-the-Woods ,Saint Mary-of-the-Woods,IN,Other,Founder's Name,,,
Great Lakers,SUNY Oswego ,Oswego,NY,Other,Geographic,,,
Highlanders,MacMurray College ,Jacksonville,IL,Other,Geographic,,,
Highlanders,McLennan Community College ,Waco,TX,Other,Geographic,,,
Highlanders,New Jersey Institute of Technology ,Newark,NJ,Other,Geographic,,,
Highlanders,Radford ,Radford,VA,Other,Geographic,,,
Highlanders,UC Riverside ,Riverside,CA,Other,Geographic,,,
Hilltoppers,St. Edward's University ,Austin,TX,Other,Geographic,,,
Hilltoppers,West Liberty ,West Liberty,WV,Other,Geographic,,,
Hilltoppers,Western Kentucky ,Bowling Green,KY,Other,Geographic,,,
Islanders,Texas A&M - Corpus Christi,Corpus Christi,TX,Other,Geographic,,,
Lakers,Grand Valley State ,Allendale,MI,Other,Geographic,,,
Lakers,Lake Superior State ,Sault Ste. Marie,MI,Other,Geographic,,,
Lakers,Mercyhurst ,Erie,PA,Other,Geographic,,,
Lakers,Roosevelt University ,Chicago,IL,Other,Geographic,,,
Lakers,Silver Lake ,Manitowoc,WI,Other,Geographic,,,
Mounties,Mt. San Antonio ,Walnut,CA,Other,Geographic,,,
Seasiders,BYU-Hawaii ,Laie,HI,Other,Geographic,,,
Skylanders,Sussex County Community College ,Newton,NJ,Other,Geographic,,,
Tetons,Williston State College ,Williston,ND,Other,Geographic,,,
The Rock,Slippery Rock ,Slippery Rock,PA,Other,Geographic,,,
Toppers,Blue Mountain College ,Blue Mountain,MS,Other,Geographic,,,
Waves,Pepperdine ,Malibu,CA,Other,Geographic,,,
Westerners,Western Texas College ,Snyder,TX,Other,Geographic,,,
Giants,Keystone College ,La Plume,PA,Other,Large Size,,,
Jumbos,Tufts ,Medford/Sommerville,MA,Other,Large Size,,,
Little Giants,Wabash College ,Crawfordsville,IN,Other,Large Size,,,
Titans,Cal State Fullerton ,Fullerton,CA,Other,Large Size,,,
Titans,Detroit ,Detroit,MI,Other,Large Size,,,
Titans,Eastern Florida ,Melbourne,FL,Other,Large Size,,,
Titans,Indiana University South Bend,South Bend,IN,Other,Large Size,,,
Titans,Lane Community College ,Eugene,OR,Other,Large Size,,,
Titans,Ohio State Newark ,Newark,OH,Other,Large Size,,,
Titans,St Pete ,St. Petersburg,FL,Other,Large Size,,,
Titans,Westminster ,New Wilmington,PA,Other,Large Size,,,
Titans,Wisconsin–Oshkosh ,Oshkosh,WI,Other,Large Size,,,
Titans,Illinois Wesleyan,Bloomington,IL,Other,Large Size,,,
Bridges,Brooklyn ,Brooklyn,NY,Other,Other,,,
Eutectics,St. Louis College of Pharmacy ,St. Louis,MO,Other,Other,,,
Fury,St. Louis Community College ,Ferguson,MO,Other,Other,,,
Gold Nuggets/Rush,Xavier ,New Orleans,LA,Other,Other,,,
Hokies,Virginia Tech ,Blacksburg,VA,Other,Other,,,
Hoyas,Georgetown ,Washington D.C.,DC,Other,Other,,,
Jaspers,Manhattan ,Riverdale,NY,Other,Other,,,
Los Libros,St. John's College ,Santa Fe,NM,Other,Other,,,
Magic,St. Louis Community College ,Kirkwood,MO,Other,Other,,,
Mocs,Tennessee - Chattanooga,Chattanooga,TN,Other,Other,,,
Muskies,Lakeland College ,Sheboygan,WI,Other,Other,,,
Nads,Rhode Island School of Design ,Providence,RI,Other,Other,,,
Pygmies,New Mexico Mining & Technology ,Socorro,NM,Other,Other,,,
Shock,Washington Adventist University ,Takoma Park,MD,Other,Other,,,
Spires,Saint Mary ,Leavenworth,KS,Other,Other,,,
Zips,Akron ,Akron,OH,Other,Other,,,
Auggies,Augsburg,Minneapolis,MN,Other,School Name Derived,,,
Bonnies,St. Bonaventure ,St. Bonaventure,NY,Other,School Name Derived,,,
Fighting Illini,Illinois ,Champaign,IL,Other,School Name Derived,,,
Fighting Muskies,Muskingum University ,New Concord,OH,Other,School Name Derived,,,
Fords,Haverford College ,Ardmore,PA,Other,School Name Derived,,,
Gusties,Gustavus Adolphus ,St. Peter,MN,Other,School Name Derived,,,
Jimmies,Jamestown ,Jamestown,ND,Other,School Name Derived,,,
Johnnies,St. John's ,Collegeville,MN,Other,School Name Derived,,,
Lady Techsters,Louisiana Tech ,Ruston,LA,Other,School Name Derived,,yes,
Lutes,Pacific Lutheran ,Tacoma,WA,Other,School Name Derived,,,
Mighty Macs,Immaculata ,Chester County,PA,Other,School Name Derived,,,
Oles,St. Olaf ,Northfield,MN,Other,School Name Derived,,,
Tommies,St. Thomas ,Saint Paul,MN,Other,School Name Derived,,,
Webbies,Webb Institute ,Glen Cove,NY,Other,School Name Derived,,,
Clippers,Concordia ,Bronxville,NY,Other,Transportation,,,
Clippers,Maine-Machias ,Machias,ME,Other,Transportation,,,
Express,Owens Community College ,Toledo,OH,Other,Transportation,,,
Express,Wells ,Aurora,NY,Other,Transportation,,,
Jets,South Georgia Technical College ,Americus,GA,Other,Transportation,,,
Rockets,University of Toledo,Toledo,OH,Other,Transportation,,,
Skipjacks,Chesapeake College ,Wye Mills,MD,Other,Transportation,,,
Blazers,Alabama - Birmingham,Birmingham,AL,Other,Verb,,,
Blazers,Belhaven ,Jackson,MS,Other,Verb,,,
Blazers,Elms ,Chicopee,MA,Other,Verb,,,
Blazers,Hood ,Frederick,MD,Other,Verb,,,
Blazers,St. Benedict ,Saint Joseph,MN,Other,Verb,,,
Blazers,Valdosta State ,Valdosta,GA,Other,Verb,,,
Chargers,Alabama - Huntsville ,Huntsville,AL,Other,Verb,,,
Chargers,Atlanta Christian ,Atlanta,GA,Other,Verb,,,
Chargers,Briar Cliff ,Sioux City,IA,Other,Verb,,,
Chargers,Capitol ,Laurel,MD,Other,Verb,,,
Chargers,Colby-Sawyer ,New London,NH,Other,Verb,,,
Chargers,Dominican ,Orangeburg,NY,Other,Verb,,,
Chargers,Hillsdale ,Hillsdale,MI,Other,Verb,,,
Chargers,Lancaster Bible ,Lancaster,PA,Other,Verb,,,
Chargers,New Haven ,West Haven,CT,Other,Verb,,,
Chargers,Wisconsin–Barron County ,Rice Lake,WI,Other,Verb,,,
Defenders,Baptist ,Clarks Summit,PA,Other,Verb,,,
Defenders,Dordt ,Sioux Center,IA,Other,Verb,,,
Flyers,Dayton ,Dayton,OH,Other,Verb,,,
Flyers,Lewis ,Romeoville,IL,Other,Verb,,,
Golden Flyers,Nazareth ,Pittsford,NY,Other,Verb,,,
Ramblers,Loyola Chicago ,Chicago,IL,Other,Verb,,,
Ramblers,Rosemont,Rosemont,PA,Other,Verb,,,
Rustlers,Central Wyoming College ,Riverton,WY,Other,Verb,,,
Arrows,Ursuline,Pepper Pike,OH,Other,Weaponry,,,
Bullets,Gettysburg ,Gettysburg,PA,Other,Weaponry,,,
Mighty Sabers,Barber Scotia ,Concord,NC,Other,Weaponry,,,
Tritons,Eckerd ,St. Petersburg,FL,Other,Weaponry,,,
Tritons,Missouri - St. Louis,St. Louis County,MO,Other,Weaponry,,,
Tritons,UC San Diego ,San Diego,CA,Other,Weaponry,,,
Warhawks,Auburn-Montgomery ,Montgomery,AL,Other,Weaponry,,,
Warhawks,Calhoun Community College ,Decatur,AL,Other,Weaponry,,,
Warhawks,Jefferson Davis ,Brewton,AL,Other,Weaponry,,,
Warhawks,Louisiana-Monroe ,Monroe,LA,Other,Weaponry,,,
Warhawks,Wisconsin–Whitewater ,Whitewater,WI,Other,Weaponry,,,
Cyclones,Iowa State ,Ames,IA,Other,Weather,,,
Cyclones,Wisconsin–Fox Valley ,Menasha,WI,Other,Weather,,,
Cyclones,Mills,Benicia,CA,Other,Weather,,,
DustDevils,Texas A&M International,Laredo,TX,Other,Weather,,,
Golden Hurricane,Tulsa ,Tulsa,OK,Other,Weather,,,
Golden Tornadoes,Geneva ,Beaver Falls,PA,Other,Weather,,,
Hurricanes,Georgia Southwestern State University ,Americus,GA,Other,Weather,,,
Hurricanes,Miami ,Coral Gables,FL,Other,Weather,,,
Lightning,Lehman ,The Bronx,NY,Other,Weather,,,
Nor'easters,University of New England ,Biddeford,ME,Other,Weather,,,
Savage Storm,Southeastern Oklahoma ,Durant,OK,Other,Weather,,,
Storm,Crown ,St. Bonifacius,MN,Other,Weather,,,
Storm,Simpson ,Indianola,IA,Other,Weather,,,
Thunder,Lake Erie College ,Painesville,OH,Other,Weather,,,
Thunder,Trine ,Angola,IN,Other,Weather,,,
Thunder,Wheaton College ,Wheaton,IL,Other,Weather,,,
Tornado,King ,Bristol,TN,Other,Weather,,,
Tornadoes,Talladega College ,Talladega,AL,Other,Weather,,,
Tornadoes,Concordia ,Austin,TX,Other,Weather,,,
Aggies,Cameron,Lawton,OK,People,Agriculture,,,
Aggies,Delaware Valley,Doylestown,PA,People,Agriculture,,,
Aggies,New Mexico State,Las Cruces,NM,People,Agriculture,,,
Aggies,North Carolina A&T,Greensboro,NC,People,Agriculture,,,
Aggies,Oklahoma Panhandle,Goodwell,OK,People,Agriculture,,,
Aggies,Texas A&M,College Station,TX,People,Agriculture,,,
Aggies,UC Davis,Davis,CA,People,Agriculture,,,
Aggies,Utah State,Logan,UT,People,Agriculture,,,
Cornhuskers,Nebraska ,Lincoln,NE,People,Agriculture,,,
Harvesters,Eastfield College ,Mesquite,TX,People,Agriculture,,,
Sea Aggies,Texas A&M - Galveston ,Galveston,TX,People,Agriculture,,,
Shockers,Wichita State ,Wichita,KS,People,Agriculture,,,
Threshers,Bethel ,North Newton,KS,People,Agriculture,,,
Britons,Albion ,Albion,MI,People,European,,,
Celtics,Carlow ,Pittsburgh,PA,People,European,,,
Celts,St. Thomas ,Houston,TX,People,European,,,
Dutch,Central College ,Pella,IA,People,European,,,
Dutchmen,Union College ,Schenectady,NY,People,European,,,
Fighting Irish,Notre Dame ,Notre Dame,IN,People,European,,,
Fighting Scots,Gordon ,Wenham,MA,People,European,,,
Fighting Scots,McHenry County College ,Crystal Lake,IL,People,European,,,
Fighting Scots,Monmouth College ,Monmouth,IL,People,European,,,
Fighting Scots,Ohio Valley ,Vienna,WV,People,European,,,
Flying Dutchmen,Hope ,Holland,MI,People,European,,,
Flying Dutchmen,Lebanon Valley College ,Annville,PA,People,European,,,
Gaels,Iona ,New Rochelle,NY,People,European,,,
Gaels,Saint Mary's ,Moraga,CA,People,European,,,
Norse,Luther College ,Decorah,IA,People,European,,,
Norse,Northeastern Oklahoma A&M ,Miami,OK,People,European,,,
Norse,Northern Kentucky ,Highland Heights,KY,People,European,,,
Saxons,Alfred University ,Alfred,NY,People,European,,,
Scots,Lyon College ,Batesville,AR,People,European,,yes,
Scots,Alma ,Alma,MI,People,European,,,
Scots,Covenant College ,Lookout Mountain,GA,People,European,,,
Scots,Edinboro ,Edinboro,PA,People,European,,,
Scots,Macalester ,Saint Paul,MN,People,European,,,
Scots,Maryville College ,Maryville,TN,People,European,,,
Scots,Presbyterian College ,Clinton,SC,People,European,,,
Scots,Wooster College ,Wooster,OH,People,European,,,
Tartans,Carnegie Mellon ,Pittsburgh,PA,People,European,,,
Tartans,Sinclair Community College ,Dayton,OH,People,European,,,
Tartars,Compton College ,Compton,CA,People,European,,,
Terrible Swedes,Bethany College ,Lindsborg,KS,People,European,,,
Vikings,Augustana College ,Rock Island,IL,People,European,,,
Vikings,Berry ,Mount Berry,GA,People,European,,,
Vikings,Bethany Lutheran ,Mankato,MN,People,European,,,
Vikings,Cleveland State ,Cleveland,OH,People,European,,,
Vikings,Del Mar College ,Corpus Christi,TX,People,European,,,
Vikings,Diablo Valley College ,Pleasant Hill,CA,People,European,,,
Vikings,Elizabeth City State ,Elizabeth City,NC,People,European,,,
Vikings,Grand View University ,Des Moines,IA,People,European,,,
Vikings,Lawrence ,Appleton,WI,People,European,,,
Vikings,Long Beach City College ,Long Beach,CA,People,European,,,
Vikings,Portland State ,Portland,OR,People,European,,,
Vikings,St. Johns River ,Palatka,FL,People,European,,,
Vikings,Valley City State ,Valley City,ND,People,European,,,
